8211,Empty Soul Legends - Thunder Hawk (China)
8202,Super Lightning Action (China)
8190,Magical Girl (China)
8175,Star Pirates VS Beautiful Savior (China)
8139,Counter-Strike - Hot Policewoman (China)
8017,Phoenix God - Spell Supernatural (China)
8006,Rebel Soldiers Den Alloy (China)
7959,Star God of War (China)
7872,Gears of War 2 Heavy Tanks (China)
7869,The Lightning Attack Ace Combat 3D (China)
7852,Century Combat (China)
7836,Legend of St. mainland Ys (China)
7824,Ace Combat Unlimited Firepower (China)
7822,Terminator 2010 (China)
7595,Transformers (China)
7592,Kuanglong Knight (China)
7589,Crazy Planes 2 (China)
7586,Independence Day Avenger (China)
7569,Lightning Fighter 3 (China)
7565,No.3 Eastern Ares Ultimate Lightning (China)
7560,Lightning EX (Genuine) (China)
7542,StarCraft 2 (China)
7539,Agents of the tight encirclement of despair (China)
7515,Classic Battle City 2 (China)
7512,Counter Strike Warrior 5 (China)
7402,Big Sister - Counter Strike (China)
7362,Through The X Line Of Fire
7318,Tanks Wars
7317,Super Battle City
7273,Phoenix God - Nine Basaltic (China)
7191,Lightning Storm (China)
7177,Wind! Mine! Power! Destruction Of War Soul (China)
7167,Mech Magic (China)
7158,Cai Jing Warring States (China)
7151,Dimension Of The Wing (China)
7139,Star Wars Clone Crazy (China)
7090,Lightning Fighter 2012 - Rebirth (China)
7084,Special Forces 2 - Counter-Strike (China)
7076,Da Guizi (Sword Genuine) (China)
7070,Sword Of Omen Robbery Rivers And Lakes (China)
7017,Secret Armor (China)
7006,BB Warrior Armored Fighters Three Days Of Traditional Transmission (China)
6995,War On Terror - Western Elite (China)
6970,Lightning Hero (China)
6958,Absolute Force - Deadly Attack
6912,Armored Lion - Terminator (China)
6907,Terminator 3 - Special Forces (China)
6899,Battle of the sky Maken 1 (China)
6891,Avatar - IMAX version (China)
6880,Royal Cents Recorded In Outer Space (China)
6841,Stay over Buddha (China)
6814,Contra - Evolution Revolution
6792,Latency
6782,Across The Front - Air Combat Heroes (China)
6757,Battle City Arcade 2012 (China)
6756,New Super Battle City 3 (China)
6755,CS - Terrorism Special Forces (China)
6746,Tank Commandos - Super Tanker (China)
6736,Heavenly Sword Legend of Perfect (China)
6690,Lightning Action - Suicide Squad (China)
6672,New Macross - Sneaked Into Force (China)
6662,Skull Fighter (China)
6631,Second Thunder (China)
6626,Raiden Fighters 3D (China)
6617,Destroyed by Lightning (China)
6599,The Third Sacred Campus Fantasy Wars (China)
6588,FireWire Sky - Rise Of The Empire (China)
6581,Vanguard against terrorism - Counter Striker (China)
6568,Yangon Major Combat (China)
6547,New Gods (China)
6536,Star Wars Era (China)
6524,Conglinqibing 2 (China)
6508,Nine Xuannv (China)
6499,Men CS - counter-terrorism (China)
6488,Armored Fighting Spirit 5 (China)
6470,Tall Story love you a thousand years (China)
6469,Salamander - Deluxe Edition (China)
6468,Tale of World War II fighter Hell (China)
6466,Lighting 1944
6464,Red Fortress II - Desert Fox
6463,Harry Potter (China)
6462,FC-1
6461,Fierce Battle
6391,Lightning Sky (China)
6313,X Fighters 2010 - War On Terror Raid (China)
6209,Submarine Warriors
6185,Need Tank 2010
6179,Battle City 2 (China)
6145,Mercenary Wars (China)
6069,God of War King (China)
5991,Death Attack (China)
5986,Cleopatra (China)
5982,Battle City 2 : Nuclear Crisis (China)
5960,Super Boy Band Of Brother
5805,House Of The Dead - Nightmare
5774,Empire Invincible Fighters Raid (China)
5686,3D Battle City 2 (China)
5665,Thunder Fighter
5649,Contra 2012 (China)
5608,CS Anti-Terrorist Vanguard - G9 Boutique (China)
5530,Way End Crisis (China)
5490,God of War Atlas (China)
5270,M Red Eagle (China)
5152,Battle City OL (China)
5010,Revelation War - Korean War (China)
4908,Dripping Hearty - Air Strikes Trump Card (China)
4820,Delta Force 2 - Extreme
4739,Counter Terrorism Special Unit Codenamed - Cobra
4735,Soldier Legend - a Breakthrough (China)
4690,Galactic War Battle of Human Worms (China)
4617,Raiden (China)
4613,Fire! The Last Drop of Blood (China)
4384,The Second Element Of The Wing SEGA (China)
4380,Battle Of The Unusual Star (China)
4379,Fatal Attack (China)
4315,Dragon Nest
4127,The Basic Crisis (China)
4096,Armored Knight Rumor (China)
4037,Star Artillery Guns Together
4026,Eternal Battle City
3944,Lighting Star Wars
3938,3D Battle City (China)
3297,Metal Slug 2011
3111,Battle City (China)
3099,Skeleton Fighter (China)
3058,Battle City - Paer Elite (China)
3044,CS Swat 2 3D
2960,Zombie Siege (China)
2907,Medal of Honor - the Fighting Spirit (China)
2804,Fengkuangtanke 2012 (China)
2697,The Japanese Troops - Rebuffed the Jedi
2628,Navy F-14: Against Vietnam
2593,CS Actions To Combat Terrorism
2469,SWAT CS (China)
2353,Ace Fighter
2303,Fengkuangtanke 2010 - Heart of Iron (China)
2227,Alloy Archives Combat Plan (China)
2178,Gulf War (China)
2176,Macross Fighters (China)
2163,Counter - Terrorism Agents (China)
2007,Manage The World - Of The Sniper 3D (China)
1957,Lone Gunman On Nemesis (China)
1904,Shooting Gallery (Japan)
1847,Contra 2 (China)
1846,Contra (China)
1591,Special Forces - A Lone Hero (China)
1527,Dragon Knight (China)
1525,Universe Cruiser (China)
1417,Contra 3 (China)
1409,SWAT - Crossing The Line Between Life 2 (China)
1348,Arms Lady - Chlodor (China)
1290,SWAT 3 - Soldier Of The Future 2 (China)
1200,Core Fighter 3D (China)
1189,SWAT 3 - Soldier Of The Future (China)
1118,Fighting Armour Souls 4 (China)
1112,Fire Storm (China)
1097,Worlds Best - Super Battle City III (China)
1094,Battle City 08 (China)
1022,SWAT - Extreme Hot Version (China)
891,Panzer Storm (China)
864,CS SWAT - Variant Crisis 3D (China)
854,Silent Sniper 3D (China)
838,Battlefield Assault (China)
832,CS: Armored Core (China)
825,God of War Chingtien (China)
819,Demon Land (China)
740,Western U.S (China)
721,Battle Tank - Super Vehik (China)
571,BB Warrior Three - Days of Armor Fighter (Japan)
529,Hero 3 Dragon Thunder Bird (China)
403,SWAT - Crossing The Line Between Life (China)
191,War on Terror Attacks (China)
159,Transformers (China)
80,Storm (China)
74,SWAT Counter Police - Super Edition
8,CS War of Resistance Against (Japan)
